article_id,date,country,headline,news_topic,true_label,event_month,severity_weight,difficulty,hard_case_type,is_hard_case
ART012487,2024-10-03,Tunisia,"President Karim Ben Salem meets coalition lawmakers as Tunisia debates grain reserves, while labor unions press for wage talks [315]",politics,other,,0,easy,none,no
ART012488,2024-10-03,Bolivia,"President Lucia Quispe meets coalition lawmakers as Bolivia debates fuel subsidies, while labor unions press for wage talks [888]",politics,other,,0,easy,none,no
ART012489,2024-10-03,Bolivia,"Opposition speakers accuse ministers of a 'third-term mindset' even as no amendment reaches parliament, as analysts caution that the metaphor may confuse external observers [769]",law,other,,0,hard,metaphorical_language,yes
ART012490,2024-10-03,Thailand,"Chaiyasit rejects calls for a cabinet reshuffle during talks in Bangkok, ahead of next month's budget session [593]",politics,other,,0,easy,none,no
ART012491,2024-10-03,Thailand,"Banks in Thailand tighten checks after political unrest in Guinea unsettles cross-border transfers, as businesses hedge against spillovers from the neighboring crisis [932]",international,other,,0,hard,foreign_event_reference,yes
ART012492,2024-10-04,Guinea,"President Mamadou Keita meets coalition lawmakers as Guinea debates teacher hiring, while labor unions press for wage talks [377]",politics,other,,0,easy,none,no
ART012493,2024-10-04,Guinea,"Constitutional Court clears a referendum that could let Keita seek another term, as lawyers warn that the reform breaks with democratic precedent",politics,term_limit_evasion,,2,easy,none,no
ART012494,2024-10-04,Mali,"Flood mitigation plans dominate local radio in Bamako after heavy rain, as unions threaten further action [320]",society,other,,0,easy,none,no
ART012495,2024-10-04,Mali,"Diplomats say Mali wants a broader regional deal on border trade rules, as ministers seek financing for transport links [897]",international,other,,0,easy,none,no
ART012496,2024-10-04,Tunisia,"Editors in Tunisia compare today's political mood with the 1987 institutional rupture, while ministers insist the current situation is different [182]",politics,other,,0,hard,historical_reference,yes
ART012497,2024-10-04,Tunisia,"Ben Salem rejects calls for a cabinet reshuffle during talks in Tunis, after talks with coalition deputies [179]",politics,other,,0,easy,none,no
ART012498,2024-10-04,Bolivia,"Plurinational Constitutional Court hears arguments on tax treatment for exporters in Bolivia, as business groups lobby for clarity [423]",law,other,,0,easy,none,no
ART012499,2024-10-04,Bolivia,"Flood mitigation plans dominate local radio in La Paz after heavy rain, after a late-night meeting with ministers [942]",society,other,,0,easy,none,no
ART012500,2024-10-04,Thailand,"ASEAN envoys visit Bangkok to discuss migration procedures, before a regional summit in the capital [950]",international,other,,0,easy,none,no
ART012501,2024-10-04,Thailand,"Bar associations in Thailand support a training plan for newly appointed magistrates, while opposition parties search for broader political meaning in a narrow legal change [220]",law,other,,0,hard,institutional_reform_noise,yes
ART012502,2024-10-05,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, as investors watch inflation data [802]",economy,other,,0,easy,none,no
ART012503,2024-10-05,Guinea,"Diplomats say Guinea wants a broader regional deal on migration procedures, before a regional summit in the capital [790]",international,other,,0,easy,none,no
ART012504,2024-10-05,Mali,"Mali's parliament opens a new session focused on electricity arrears, ahead of next month's budget session [604]",politics,other,,0,easy,none,no
ART012505,2024-10-05,Mali,"Student leaders in Mali denounce a 'civilian coup' against campus unions after permit changes, using rhetorical language rather than alleging an actual seizure of power [912]",politics,other,,0,hard,metaphorical_language,yes
ART012506,2024-10-05,Tunisia,"Diplomats say Tunisia wants a broader regional deal on customs reform, as ministers seek financing for transport links [612]",international,other,,0,easy,none,no
ART012507,2024-10-05,Tunisia,"Tunisia's parliament opens a new session focused on fuel subsidies, ahead of next month's budget session [505]",politics,other,,0,easy,none,no
ART012508,2024-10-05,Bolivia,"Bolivia's central bank keeps rates unchanged as currency pressure eases in urban markets, with traders expecting a stable harvest season [195]",economy,other,,0,easy,none,no
ART012509,2024-10-05,Bolivia,"Parliament debates a judicial transparency bill focused on publishing court statistics, while opposition parties search for broader political meaning in a narrow legal change [571]",law,other,,0,hard,institutional_reform_noise,yes
ART012510,2024-10-05,Thailand,"Justice Minister Narin Phol receives new powers to reassign prosecutors without approval from Judicial Commission, after judges demanded safeguards for tenure and case assignment",law,judiciary_weakening,,1,hard,soft_positive,yes
ART012511,2024-10-05,Thailand,"Talk radio in Thailand revives memories of the 2020 power struggle during a debate on reform, ahead of a televised roundtable on democratic safeguards [613]",politics,other,,0,hard,historical_reference,yes
ART012512,2024-10-06,Guinea,"Guinean Armed Forces begins a routine training exercise near Conakry, while aid groups ask for more safeguards on the route [673]",security,other,,0,easy,none,no
ART012513,2024-10-06,Guinea,"Bauxite exporters in Guinea welcome a new logistics package, after exporters reported stronger shipments [846]",economy,other,,0,easy,none,no
ART012514,2024-10-06,Mali,"Banks in Mali tighten checks after political unrest in Tunisia unsettles cross-border transfers, while local ministers stress that the risk is external, not domestic [289]",international,other,,0,hard,foreign_event_reference,yes
ART012515,2024-10-06,Mali,"Mali's parliament opens a new session focused on port modernization, as local election preparations begin [839]",politics,other,,0,easy,none,no
ART012516,2024-10-06,Tunisia,"Tunisia's central bank keeps rates unchanged as import bills fall after a good harvest, while the finance ministry revises forecasts [304]",economy,other,,0,easy,none,no
ART012517,2024-10-06,Tunisia,"Business leaders in Tunis warn that port delays are raising costs for importers, with traders expecting a stable harvest season [229]",economy,other,,0,easy,none,no
ART012518,2024-10-06,Bolivia,"Civil society groups in Bolivia launch a campaign on teacher salaries, after a late-night meeting with ministers [449]",society,other,,0,easy,none,no
ART012519,2024-10-06,Bolivia,"Teachers in La Paz suspend a strike while negotiations continue over flood response plans, despite promises of a rapid settlement [512]",society,other,,0,easy,none,no
ART012520,2024-10-06,Thailand,"Chaiyasit rejects calls for a cabinet reshuffle during talks in Bangkok, after talks with coalition deputies [341]",politics,other,,0,easy,none,no
ART012521,2024-10-06,Thailand,"Thailand's central bank keeps rates unchanged as transport costs remain volatile, while the finance ministry revises forecasts [730]",economy,other,,0,easy,none,no
ART012522,2024-10-07,Guinea,"ECOWAS envoys visit Conakry to discuss migration procedures, while diplomats prepare a joint communiqué [601]",international,other,,0,easy,none,no
ART012523,2024-10-07,Guinea,"Guinea signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links [450]",international,other,,0,easy,none,no
ART012524,2024-10-07,Mali,"Mariam Traore asks for parliamentary hearings on port modernization in Mali, ahead of next month's budget session [398]",politics,other,,0,easy,none,no
ART012525,2024-10-07,Mali,"Commanders brief parliament on efforts to contain smuggling routes near the northern corridor, with merchants urging faster escorts for convoys [262]",security,other,,0,easy,none,no
ART012526,2024-10-07,Tunisia,"Leila Gharbi asks for parliamentary hearings on fuel subsidies in Tunisia, while labor unions press for wage talks [107]",politics,other,,0,easy,none,no
ART012527,2024-10-07,Tunisia,"Justice Minister Samir Trabelsi rejects opposition claims of an imminent purge of judges, while opposition parties demand more transparency [777]",security,other,,0,hard,denial_or_rumor,yes
ART012528,2024-10-07,Bolivia,"Movement for National Renewal lawmakers propose routine updates to court budgeting and case management, while opposition parties search for broader political meaning in a narrow legal change [988]",law,other,,0,hard,institutional_reform_noise,yes
ART012529,2024-10-07,Bolivia,"Bolivia and Peru and Chile open talks on joint patrol coordination, before a regional summit in the capital [636]",international,other,,0,easy,none,no
ART012530,2024-10-07,Thailand,"Rice exporters in Thailand welcome a new logistics package, as investors watch inflation data [239]",economy,other,,0,easy,none,no
ART012531,2024-10-07,Thailand,"Constitutional Court hears arguments on municipal election rules in Thailand, while bar associations follow the case closely [972]",law,other,,0,easy,none,no
ART012532,2024-10-08,Guinea,"Parliament debates a judicial transparency bill focused on publishing court statistics, as reformers argue that efficiency is being mistaken for politicization [762]",law,other,,0,hard,institutional_reform_noise,yes
ART012533,2024-10-08,Guinea,"Analysts in Conakry revisit the 2017 crisis as lawmakers debate new security oversight rules, without any sign of an immediate rupture in state institutions [255]",politics,other,,0,hard,historical_reference,yes
ART012534,2024-10-08,Mali,"Mariam Traore asks for parliamentary hearings on fuel subsidies in Mali, ahead of next month's budget session [324]",politics,other,,0,easy,none,no
ART012535,2024-10-08,Mali,"President Ibrahim Sissoko says judicial salaries and infrastructure will be discussed in the next budget, with legal observers calling it a routine test of procedure [975]",law,other,,0,easy,none,no
ART012536,2024-10-08,Tunisia,"President Karim Ben Salem meets coalition lawmakers as Tunisia debates fuel subsidies, after talks with coalition deputies [702]",politics,other,,0,easy,none,no
ART012537,2024-10-08,Tunisia,"Tunisia and Algeria and Libya open talks on joint patrol coordination, amid new talks on migration and trade [285]",international,other,,0,easy,none,no
ART012538,2024-10-08,Bolivia,"Lithium exporters in Bolivia welcome a new logistics package, with traders expecting a stable harvest season [597]",economy,other,,0,easy,none,no
ART012539,2024-10-08,Bolivia,"President Lucia Quispe says judicial salaries and infrastructure will be discussed in the next budget, after judges requested more time for deliberation [585]",law,other,,0,easy,none,no
ART012540,2024-10-08,Thailand,"Presidency dismisses speculation that Chaiyasit is planning another term, but social media chatter keeps markets on edge [238]",politics,other,,0,hard,denial_or_rumor,yes
ART012541,2024-10-08,Thailand,"Officials in Bangkok call viral claims about a looming takeover baseless, as lawyers ask the cabinet to publish the full draft decree [821]",law,other,,0,hard,denial_or_rumor,yes
ART012542,2024-10-09,Guinea,"Presidency dismisses speculation that Keita is planning another term, after images of armored vehicles circulated online [502]",security,other,,0,hard,denial_or_rumor,yes
ART012543,2024-10-09,Guinea,"Civil society groups in Guinea launch a campaign on flood response plans, while parents and students call for clarity [191]",society,other,,0,easy,none,no
ART012544,2024-10-09,Mali,"Mali's exporters say uncertainty over judicial reforms in Thailand is delaying payments, even though domestic institutions remain unchanged [546]",international,other,,0,hard,foreign_event_reference,yes
ART012545,2024-10-09,Mali,"Flood mitigation plans dominate local radio in Bamako after heavy rain, while parents and students call for clarity [741]",society,other,,0,easy,none,no
ART012546,2024-10-09,Tunisia,"President Karim Ben Salem says judicial salaries and infrastructure will be discussed in the next budget, while bar associations follow the case closely [818]",law,other,,0,easy,none,no
ART012547,2024-10-09,Tunisia,"Business leaders in Tunis warn that port delays are raising costs for importers, as investors watch inflation data [293]",economy,other,,0,easy,none,no
ART012548,2024-10-09,Bolivia,"Lithium exporters in Bolivia welcome a new logistics package, with traders expecting a stable harvest season [288]",economy,other,,0,easy,none,no
ART012549,2024-10-09,Bolivia,"Civil society groups in Bolivia launch a campaign on urban transport strikes, despite promises of a rapid settlement [668]",society,other,,0,easy,none,no
ART012550,2024-10-09,Thailand,"Constitutional Court hears arguments on compensation claims after floods in Thailand, with legal observers calling it a routine test of procedure [382]",law,other,,0,easy,none,no
ART012551,2024-10-09,Thailand,"ASEAN envoys visit Bangkok to discuss regional power links, amid new talks on migration and trade [388]",international,other,,0,easy,none,no
ART012552,2024-10-10,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, with traders expecting a stable harvest season [737]",economy,other,,0,easy,none,no
ART012553,2024-10-10,Guinea,"Bauxite exporters in Guinea welcome a new logistics package, with traders expecting a stable harvest season [491]",economy,other,,0,easy,none,no
ART012554,2024-10-10,Mali,"Constitutional Court hears arguments on tax treatment for exporters in Mali, after judges requested more time for deliberation [951]",law,other,,0,easy,none,no
ART012555,2024-10-10,Mali,"Malian Armed Forces begins a routine training exercise near Bamako, while aid groups ask for more safeguards on the route [250]",security,other,,0,easy,none,no
ART012556,2024-10-10,Tunisia,"Ben Salem rejects calls for a cabinet reshuffle during talks in Tunis, while labor unions press for wage talks [890]",politics,other,,0,easy,none,no
ART012557,2024-10-10,Tunisia,"Tunisia's parliament opens a new session focused on grain reserves, as local election preparations begin [207]",politics,other,,0,easy,none,no
ART012558,2024-10-10,Bolivia,"Bolivia and Peru and Chile open talks on border trade rules, amid new talks on migration and trade [383]",international,other,,0,easy,none,no
ART012559,2024-10-10,Bolivia,"Diplomats say Bolivia wants a broader regional deal on customs reform, while diplomats prepare a joint communiqué [643]",international,other,,0,easy,none,no
ART012560,2024-10-10,Thailand,"Thailand's central bank keeps rates unchanged as transport costs remain volatile, after exporters reported stronger shipments [788]",economy,other,,0,easy,none,no
ART012561,2024-10-10,Thailand,"Business leaders in Bangkok warn that port delays are raising costs for importers, while the finance ministry revises forecasts [927]",economy,other,,0,easy,none,no
ART012562,2024-10-11,Guinea,"Civil society groups in Guinea launch a campaign on youth job programs, as unions threaten further action [532]",society,other,,0,easy,none,no
ART012563,2024-10-11,Guinea,"Diplomats say Guinea wants a broader regional deal on migration procedures, before a regional summit in the capital [543]",international,other,,0,easy,none,no
ART012564,2024-10-11,Mali,"Diplomats in Bamako discuss whether term-limit tensions in Tunisia could disrupt regional summits, while local ministers stress that the risk is external, not domestic [994]",international,other,,0,hard,foreign_event_reference,yes
ART012565,2024-10-11,Mali,"Mali and Mauritania and Niger open talks on customs reform, amid new talks on migration and trade [498]",international,other,,0,easy,none,no
ART012566,2024-10-11,Tunisia,"Finance officials in Tunisia revise growth expectations after a stronger quarter, as investors watch inflation data [699]",economy,other,,0,easy,none,no
ART012567,2024-10-11,Tunisia,"Teachers in Tunis suspend a strike while negotiations continue over hospital staffing, as unions threaten further action [430]",society,other,,0,easy,none,no
ART012568,2024-10-11,Bolivia,"Bolivia signs a memorandum on transport corridors and trade facilitation, before a regional summit in the capital [243]",international,other,,0,easy,none,no
ART012569,2024-10-11,Bolivia,"Parliament debates a judicial transparency bill focused on publishing court statistics, with legal scholars calling the package largely administrative [703]",law,other,,0,hard,institutional_reform_noise,yes
ART012570,2024-10-11,Thailand,"Columnists say Prime Minister Aran Chaiyasit's cabinet is staging a 'judicial coup' in the battle over port fees, in a speech that energizes supporters but blurs legal categories [306]",politics,other,,0,hard,metaphorical_language,yes
ART012571,2024-10-11,Thailand,"Pimchanok Saelim asks for parliamentary hearings on port modernization in Thailand, ahead of next month's budget session [285]",politics,other,,0,easy,none,no
ART012572,2024-10-12,Guinea,"President Mamadou Keita says judicial salaries and infrastructure will be discussed in the next budget, as business groups lobby for clarity [841]",law,other,,0,easy,none,no
ART012573,2024-10-12,Guinea,"Opposition speakers accuse ministers of a 'third-term mindset' even as no amendment reaches parliament, using rhetorical language rather than alleging an actual seizure of power [483]",law,other,,0,hard,metaphorical_language,yes
ART012574,2024-10-12,Mali,"Civil society groups in Mali launch a campaign on flood response plans, after a late-night meeting with ministers [502]",society,other,,0,easy,none,no
ART012575,2024-10-12,Mali,"Gold exporters in Mali welcome a new logistics package, as investors watch inflation data [486]",economy,other,,0,easy,none,no
ART012576,2024-10-12,Tunisia,"Security forces in Tunisia escort commercial convoys through high-risk areas, with merchants urging faster escorts for convoys [595]",security,other,,0,easy,none,no
ART012577,2024-10-12,Tunisia,"Tunisian Armed Forces begins a routine training exercise near Tunis, as border officials tighten inspections [450]",security,other,,0,easy,none,no
ART012578,2024-10-12,Bolivia,"Diplomats say Bolivia wants a broader regional deal on regional power links, amid new talks on migration and trade [396]",international,other,,0,easy,none,no
ART012579,2024-10-12,Bolivia,"Banks in Bolivia tighten checks after political unrest in Tunisia unsettles cross-border transfers, as businesses hedge against spillovers from the neighboring crisis [140]",international,other,,0,hard,foreign_event_reference,yes
ART012580,2024-10-12,Thailand,"Diplomats say Thailand wants a broader regional deal on joint patrol coordination, while diplomats prepare a joint communiqué [438]",international,other,,0,easy,none,no
ART012581,2024-10-12,Thailand,"Flood mitigation plans dominate local radio in Bangkok after heavy rain, despite promises of a rapid settlement [959]",society,other,,0,easy,none,no
ART012582,2024-10-13,Guinea,"Supreme Council of Magistrates backs a digital filing reform meant to reduce case backlogs in Guinea, with legal scholars calling the package largely administrative [823]",law,other,,0,hard,institutional_reform_noise,yes
ART012583,2024-10-13,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, as investors watch inflation data [985]",economy,other,,0,easy,none,no
ART012584,2024-10-13,Mali,"Editors in Mali compare today's political mood with the 2018 institutional rupture, without any sign of an immediate rupture in state institutions [328]",politics,other,,0,hard,historical_reference,yes
ART012585,2024-10-13,Mali,"Alliance for Sovereignty lawmakers create an interim disciplinary panel for magistrates answerable to the executive, after judges demanded safeguards for tenure and case assignment",law,judiciary_weakening,,1,hard,soft_positive,yes
ART012586,2024-10-13,Tunisia,"Talk radio in Tunisia revives memories of the 2002 power struggle during a debate on reform, while ministers insist the current situation is different [249]",politics,other,,0,hard,historical_reference,yes
ART012587,2024-10-13,Tunisia,"President Karim Ben Salem meets coalition lawmakers as Tunisia debates grain reserves, after talks with coalition deputies [516]",politics,other,,0,easy,none,no
ART012588,2024-10-13,Bolivia,"Bolivia signs a memorandum on transport corridors and trade facilitation, while diplomats prepare a joint communiqué [727]",international,other,,0,easy,none,no
ART012589,2024-10-13,Bolivia,"Bolivian Armed Forces begins a routine training exercise near La Paz, while aid groups ask for more safeguards on the route [345]",security,other,,0,easy,none,no
ART012590,2024-10-13,Thailand,"Analysts in Bangkok revisit the 2014 crisis as lawmakers debate new security oversight rules, ahead of a televised roundtable on democratic safeguards [538]",politics,other,,0,hard,historical_reference,yes
ART012591,2024-10-13,Thailand,"Flood mitigation plans dominate local radio in Bangkok after heavy rain, while parents and students call for clarity [628]",society,other,,0,easy,none,no
ART012592,2024-10-14,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, as investors watch inflation data [367]",economy,other,,0,easy,none,no
ART012593,2024-10-14,Guinea,"Keita rejects calls for a cabinet reshuffle during talks in Conakry, as local election preparations begin [774]",politics,other,,0,easy,none,no
ART012594,2024-10-14,Mali,"President Ibrahim Sissoko says judicial salaries and infrastructure will be discussed in the next budget, while bar associations follow the case closely [849]",law,other,,0,easy,none,no
ART012595,2024-10-14,Mali,"Diplomats say Mali wants a broader regional deal on customs reform, before a regional summit in the capital [542]",international,other,,0,easy,none,no
ART012596,2024-10-14,Tunisia,"Tunisia signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links [604]",international,other,,0,easy,none,no
ART012597,2024-10-14,Tunisia,"Flood mitigation plans dominate local radio in Tunis after heavy rain, as unions threaten further action [751]",society,other,,0,easy,none,no
ART012598,2024-10-14,Bolivia,"Finance officials in Bolivia revise growth expectations after a stronger quarter, with traders expecting a stable harvest season [348]",economy,other,,0,easy,none,no
ART012599,2024-10-14,Bolivia,"Government spokesmen in Bolivia say there is no plan to rewrite presidential term rules, after images of armored vehicles circulated online [666]",law,other,,0,hard,denial_or_rumor,yes
ART012600,2024-10-14,Thailand,"University researchers in Bangkok publish a report on lessons from the 2008 constitutional crisis, as investors ask whether the comparison is overdone [221]",politics,other,,0,hard,historical_reference,yes
ART012601,2024-10-14,Thailand,"Thailand's parliament opens a new session focused on electricity arrears, after talks with coalition deputies [794]",politics,other,,0,easy,none,no
ART012602,2024-10-15,Guinea,"Constitutional Court hears arguments on a land case involving local councils in Guinea, with legal observers calling it a routine test of procedure [321]",law,other,,0,easy,none,no
ART012603,2024-10-15,Guinea,"Guinea's parliament opens a new session focused on municipal finance rules, as local election preparations begin [765]",politics,other,,0,easy,none,no
ART012604,2024-10-15,Mali,"Lawyers in Bamako debate digital reforms meant to reduce delays in civil courts, after judges requested more time for deliberation [235]",law,other,,0,easy,none,no
ART012605,2024-10-15,Mali,"Commanders brief parliament on efforts to contain smuggling routes near the northern corridor, as border officials tighten inspections [488]",security,other,,0,easy,none,no
ART012606,2024-10-15,Tunisia,"Arab Maghreb Union envoys visit Tunis to discuss migration procedures, before a regional summit in the capital [579]",international,other,,0,easy,none,no
ART012607,2024-10-15,Tunisia,"Teachers in Tunis suspend a strike while negotiations continue over hospital staffing, after a late-night meeting with ministers [392]",society,other,,0,easy,none,no
ART012608,2024-10-15,Bolivia,"Lawyers in La Paz debate digital reforms meant to reduce delays in civil courts, with legal observers calling it a routine test of procedure [342]",law,other,,0,easy,none,no
ART012609,2024-10-15,Bolivia,"President Lucia Quispe meets coalition lawmakers as Bolivia debates teacher hiring, after talks with coalition deputies [398]",politics,other,,0,easy,none,no
ART012610,2024-10-15,Thailand,"Diplomats say Thailand wants a broader regional deal on border trade rules, amid new talks on migration and trade [391]",international,other,,0,easy,none,no
ART012611,2024-10-15,Thailand,"Finance officials in Thailand revise growth expectations after a stronger quarter, while the finance ministry revises forecasts [811]",economy,other,,0,easy,none,no
ART012612,2024-10-16,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, while the finance ministry revises forecasts [655]",economy,other,,0,easy,none,no
ART012613,2024-10-16,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, with traders expecting a stable harvest season [395]",economy,other,,0,easy,none,no
ART012614,2024-10-16,Mali,"High Council of the Judiciary opens consultations on case backlogs and court staffing, while bar associations follow the case closely [957]",law,other,,0,easy,none,no
ART012615,2024-10-16,Mali,"Analysts in Bamako revisit the 2020 crisis as lawmakers debate new security oversight rules, while ministers insist the current situation is different [592]",politics,other,,0,hard,historical_reference,yes
ART012616,2024-10-16,Tunisia,"Lawyers in Tunis debate digital reforms meant to reduce delays in civil courts, while bar associations follow the case closely [683]",law,other,,0,easy,none,no
ART012617,2024-10-16,Tunisia,"Hospital unions in Tunisia press ministers for clarity on teacher salaries, after a late-night meeting with ministers [164]",society,other,,0,easy,none,no
ART012618,2024-10-16,Bolivia,"Diego Rojas asks for parliamentary hearings on fuel subsidies in Bolivia, after talks with coalition deputies [935]",politics,other,,0,easy,none,no
ART012619,2024-10-16,Bolivia,"Bolivia's central bank keeps rates unchanged as currency pressure eases in urban markets, as investors watch inflation data [784]",economy,other,,0,easy,none,no
ART012620,2024-10-16,Thailand,"Diplomats in Bangkok discuss whether term-limit tensions in Mali could disrupt regional summits, while local ministers stress that the risk is external, not domestic [789]",international,other,,0,hard,foreign_event_reference,yes
ART012621,2024-10-16,Thailand,"Justice Minister Narin Phol rejects opposition claims of an imminent purge of judges, as lawyers ask the cabinet to publish the full draft decree [808]",politics,other,,0,hard,denial_or_rumor,yes
ART012622,2024-10-17,Guinea,"President Mamadou Keita meets coalition lawmakers as Guinea debates fuel subsidies, ahead of next month's budget session [621]",politics,other,,0,easy,none,no
ART012623,2024-10-17,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, with traders expecting a stable harvest season [414]",economy,other,,0,easy,none,no
ART012624,2024-10-17,Mali,"Parliament debates a judicial transparency bill focused on publishing court statistics, after donor agencies offered technical assistance [876]",law,other,,0,hard,institutional_reform_noise,yes
ART012625,2024-10-17,Mali,"Interior officials in Mali announce new steps against smuggling routes near the northern corridor, while aid groups ask for more safeguards on the route [407]",security,other,,0,easy,none,no
ART012626,2024-10-17,Tunisia,"President Karim Ben Salem meets coalition lawmakers as Tunisia debates municipal finance rules, ahead of next month's budget session [496]",politics,other,,0,easy,none,no
ART012627,2024-10-17,Tunisia,"Tunisia and Algeria and Libya open talks on migration procedures, as ministers seek financing for transport links [971]",international,other,,0,easy,none,no
ART012628,2024-10-17,Bolivia,"Flood mitigation plans dominate local radio in La Paz after heavy rain, despite promises of a rapid settlement [832]",society,other,,0,easy,none,no
ART012629,2024-10-17,Bolivia,"Hospital unions in Bolivia press ministers for clarity on hospital staffing, while parents and students call for clarity [283]",society,other,,0,easy,none,no
ART012630,2024-10-17,Thailand,"Lawyers in Bangkok debate digital reforms meant to reduce delays in civil courts, with legal observers calling it a routine test of procedure [920]",law,other,,0,easy,none,no
ART012631,2024-10-17,Thailand,"Thailand signs a memorandum on transport corridors and trade facilitation, amid new talks on migration and trade [318]",international,other,,0,easy,none,no
ART012632,2024-10-18,Guinea,"Guinea and Liberia and Sierra Leone open talks on border trade rules, before a regional summit in the capital [250]",international,other,,0,easy,none,no
ART012633,2024-10-18,Guinea,"Talk radio in Guinea revives memories of the 2021 power struggle during a debate on reform, ahead of a televised roundtable on democratic safeguards [736]",politics,other,,0,hard,historical_reference,yes
ART012634,2024-10-18,Mali,"Mali's exporters say uncertainty over judicial reforms in Guinea is delaying payments, with most concern focused on trade and migration rather than regime change at home [408]",international,other,,0,hard,foreign_event_reference,yes
ART012635,2024-10-18,Mali,"Officials in Bamako call viral claims about a looming takeover baseless, but social media chatter keeps markets on edge [599]",law,other,,0,hard,denial_or_rumor,yes
ART012636,2024-10-18,Tunisia,"Arab Maghreb Union envoys visit Tunis to discuss joint patrol coordination, while diplomats prepare a joint communiqué [688]",international,other,,0,easy,none,no
ART012637,2024-10-18,Tunisia,"Tunisia and Algeria and Libya open talks on joint patrol coordination, as ministers seek financing for transport links [427]",international,other,,0,easy,none,no
ART012638,2024-10-18,Bolivia,"Cabinet decrees transfer case-allocation authority away from Plurinational Constitutional Court administrators in Bolivia, drawing protests from bar associations [369]",law,judiciary_weakening,,1,hard,soft_positive,yes
ART012639,2024-10-18,Bolivia,"Traders in La Paz watch reports of coup rumors in Mali as border freight slows, even though domestic institutions remain unchanged [754]",international,other,,0,hard,foreign_event_reference,yes
ART012640,2024-10-18,Thailand,"Prime Minister Aran Chaiyasit meets coalition lawmakers as Thailand debates municipal finance rules, after talks with coalition deputies [862]",politics,other,,0,easy,none,no
ART012641,2024-10-18,Thailand,"Finance officials in Thailand revise growth expectations after a stronger quarter, after exporters reported stronger shipments [868]",economy,other,,0,easy,none,no
ART012642,2024-10-19,Guinea,"Traders in Conakry watch reports of coup rumors in Tunisia as border freight slows, with most concern focused on trade and migration rather than regime change at home [625]",international,other,,0,hard,foreign_event_reference,yes
ART012643,2024-10-19,Guinea,"Diplomats say Guinea wants a broader regional deal on joint patrol coordination, while diplomats prepare a joint communiqué [396]",international,other,,0,easy,none,no
ART012644,2024-10-19,Mali,"Gold exporters in Mali welcome a new logistics package, as investors watch inflation data [820]",economy,other,,0,easy,none,no
ART012645,2024-10-19,Mali,"Mali's exporters say uncertainty over judicial reforms in Bolivia is delaying payments, as businesses hedge against spillovers from the neighboring crisis [321]",international,other,,0,hard,foreign_event_reference,yes
ART012646,2024-10-19,Tunisia,"Leila Gharbi asks for parliamentary hearings on electricity arrears in Tunisia, after talks with coalition deputies [672]",politics,other,,0,easy,none,no
ART012647,2024-10-19,Tunisia,"Commanders brief parliament on efforts to contain illegal mining camps, while aid groups ask for more safeguards on the route [884]",security,other,,0,easy,none,no
ART012648,2024-10-19,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, after exporters reported stronger shipments [472]",economy,other,,0,easy,none,no
ART012649,2024-10-19,Bolivia,"Civil society groups in Bolivia launch a campaign on flood response plans, despite promises of a rapid settlement [289]",society,other,,0,easy,none,no
ART012650,2024-10-19,Thailand,"Traders in Bangkok watch reports of coup rumors in Mali as border freight slows, while local ministers stress that the risk is external, not domestic [454]",international,other,,0,hard,foreign_event_reference,yes
ART012651,2024-10-19,Thailand,"Banks in Thailand tighten checks after political unrest in Tunisia unsettles cross-border transfers, as businesses hedge against spillovers from the neighboring crisis [404]",international,other,,0,hard,foreign_event_reference,yes
ART012652,2024-10-20,Guinea,"Teachers in Conakry suspend a strike while negotiations continue over teacher salaries, after a late-night meeting with ministers [435]",society,other,,0,easy,none,no
ART012653,2024-10-20,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, while the finance ministry revises forecasts [741]",economy,other,,0,easy,none,no
ART012654,2024-10-20,Mali,"ECOWAS envoys visit Bamako to discuss regional power links, before a regional summit in the capital [978]",international,other,,0,easy,none,no
ART012655,2024-10-20,Mali,"Business leaders in Bamako warn that port delays are raising costs for importers, with traders expecting a stable harvest season [475]",economy,other,,0,easy,none,no
ART012656,2024-10-20,Tunisia,"Hospital unions in Tunisia press ministers for clarity on flood response plans, despite promises of a rapid settlement [110]",society,other,,0,easy,none,no
ART012657,2024-10-20,Tunisia,"President Karim Ben Salem says judicial salaries and infrastructure will be discussed in the next budget, while bar associations follow the case closely [831]",law,other,,0,easy,none,no
ART012658,2024-10-20,Bolivia,"Civil society groups in Bolivia launch a campaign on hospital staffing, after a late-night meeting with ministers [118]",society,other,,0,easy,none,no
ART012659,2024-10-20,Bolivia,"Lawyers in La Paz debate digital reforms meant to reduce delays in civil courts, while bar associations follow the case closely [874]",law,other,,0,easy,none,no
